GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,sic
137861,2004-12-31,2004,INDL,C,D,STD,USD,A,3663
137861,2005-12-31,2005,INDL,C,D,STD,USD,A,3663
137861,2006-12-31,2006,INDL,C,D,STD,USD,A,3663
137861,2007-12-31,2007,INDL,C,D,STD,USD,A,3663
137861,2008-12-31,2008,INDL,C,D,STD,USD,A,3663
137943,2000-12-31,2000,INDL,C,D,STD,USD,A,7310
137943,2001-12-31,2001,INDL,C,D,STD,USD,A,7310
137943,2002-12-31,2002,INDL,C,D,STD,USD,A,7310
137943,2003-12-31,2003,INDL,C,D,STD,USD,A,7310
137943,2004-12-31,2004,INDL,C,D,STD,USD,A,7310
137943,2005-12-31,2005,INDL,C,D,STD,USD,A,7310
137943,2006-12-31,2006,INDL,C,D,STD,USD,A,7310
137943,2007-12-31,2007,INDL,C,D,STD,USD,A,7310
137943,2008-12-31,2008,INDL,C,D,STD,USD,A,7310
137943,2009-12-31,2009,INDL,C,D,STD,USD,A,7310
137943,2010-12-31,2010,INDL,C,D,STD,USD,A,7310
137944,2001-12-31,2001,INDL,C,D,STD,USD,A,6020
137944,2002-12-31,2002,INDL,C,D,STD,USD,A,6020
137944,2003-12-31,2003,INDL,C,D,STD,USD,A,6020
137944,2004-12-31,2004,INDL,C,D,STD,USD,A,6020
137944,2005-12-31,2005,INDL,C,D,STD,USD,A,6020
137944,2006-12-31,2006,INDL,C,D,STD,USD,A,6020
137944,2007-12-31,2007,INDL,C,D,STD,USD,A,6020
137944,2008-12-31,2008,INDL,C,D,STD,USD,A,6020
137944,2009-12-31,2009,INDL,C,D,STD,USD,A,6020
137944,2010-12-31,2010,INDL,C,D,STD,USD,A,6020
138205,2000-12-31,2000,INDL,C,D,STD,USD,A,3826
138205,2001-12-31,2001,INDL,C,D,STD,USD,A,3826
138205,2002-12-31,2002,INDL,C,D,STD,USD,A,3826
138205,2003-12-31,2003,INDL,C,D,STD,USD,A,3826
138205,2004-12-31,2004,INDL,C,D,STD,USD,A,3826
138205,2005-12-31,2005,INDL,C,D,STD,USD,A,3826
138205,2006-12-31,2006,INDL,C,D,STD,USD,A,3826
138205,2007-12-31,2007,INDL,C,D,STD,USD,A,3826
138205,2008-12-31,2008,INDL,C,D,STD,USD,A,3826
138205,2009-12-31,2009,INDL,C,D,STD,USD,A,3826
138205,2010-12-31,2010,INDL,C,D,STD,USD,A,3826
138341,2000-12-31,2000,INDL,C,D,STD,USD,A,2836
138341,2001-12-31,2001,INDL,C,D,STD,USD,A,2836
138341,2002-12-31,2002,INDL,C,D,STD,USD,A,2836
138341,2003-12-31,2003,INDL,C,D,STD,USD,A,2836
138341,2004-12-31,2004,INDL,C,D,STD,USD,A,2836
138341,2005-12-31,2005,INDL,C,D,STD,USD,A,2836
138341,2006-12-31,2006,INDL,C,D,STD,USD,A,2836
138341,2007-12-31,2007,INDL,C,D,STD,USD,A,2836
138341,2008-12-31,2008,INDL,C,D,STD,USD,A,2836
138341,2009-12-31,2009,INDL,C,D,STD,USD,A,2836
138341,2010-12-31,2010,INDL,C,D,STD,USD,A,2836
138467,2001-06-30,2001,INDL,C,D,STD,USD,A,3576
138467,2002-06-30,2002,INDL,C,D,STD,USD,A,3576
138467,2003-06-30,2003,INDL,C,D,STD,USD,A,3576
138467,2004-06-30,2004,INDL,C,D,STD,USD,A,3576
138467,2005-06-30,2005,INDL,C,D,STD,USD,A,3576
138467,2006-06-30,2006,INDL,C,D,STD,USD,A,3576
138467,2007-06-30,2007,INDL,C,D,STD,USD,A,3576
138467,2008-06-30,2008,INDL,C,D,STD,USD,A,3576
138467,2009-06-30,2009,INDL,C,D,STD,USD,A,3576
138467,2010-06-30,2010,INDL,C,D,STD,USD,A,3576
138483,2000-12-31,2000,INDL,C,D,STD,USD,A,3826
138483,2001-12-31,2001,INDL,C,D,STD,USD,A,3826
138483,2002-12-31,2002,INDL,C,D,STD,USD,A,3826
138483,2003-12-31,2003,INDL,C,D,STD,USD,A,3826
138483,2004-12-31,2004,INDL,C,D,STD,USD,A,3826
138483,2005-12-31,2005,INDL,C,D,STD,USD,A,3826
138483,2006-12-31,2006,INDL,C,D,STD,USD,A,3826
138483,2007-12-31,2007,INDL,C,D,STD,USD,A,3826
138483,2008-12-31,2008,INDL,C,D,STD,USD,A,3826
138483,2009-12-31,2009,INDL,C,D,STD,USD,A,3826
138483,2010-12-31,2010,INDL,C,D,STD,USD,A,3826
138501,2000-12-31,2000,INDL,C,D,STD,USD,A,3663
138501,2001-12-31,2001,INDL,C,D,STD,USD,A,3663
138501,2002-12-31,2002,INDL,C,D,STD,USD,A,3663
138501,2003-12-31,2003,INDL,C,D,STD,USD,A,3663
138501,2004-12-31,2004,INDL,C,D,STD,USD,A,3663
138501,2005-12-31,2005,INDL,C,D,STD,USD,A,3663
138501,2006-12-31,2006,INDL,C,D,STD,USD,A,3663
138501,2007-12-31,2007,INDL,C,D,STD,USD,A,3663
138501,2008-12-31,2008,INDL,C,D,STD,USD,A,3663
138501,2009-12-31,2009,INDL,C,D,STD,USD,A,3663
138501,2010-12-31,2010,INDL,C,D,STD,USD,A,3663
138521,2000-12-31,2000,INDL,C,D,STD,USD,A,7372
138521,2001-12-31,2001,INDL,C,D,STD,USD,A,7372
138521,2002-12-31,2002,INDL,C,D,STD,USD,A,7372
138521,2003-12-31,2003,INDL,C,D,STD,USD,A,7372
138521,2004-12-31,2004,INDL,C,D,STD,USD,A,7372
138521,2005-12-31,2005,INDL,C,D,STD,USD,A,7372
138521,2006-12-31,2006,INDL,C,D,STD,USD,A,7372
138521,2007-12-31,2007,INDL,C,D,STD,USD,A,7372
138521,2008-12-31,2008,INDL,C,D,STD,USD,A,7372
138521,2009-12-31,2009,INDL,C,D,STD,USD,A,7372
138521,2010-12-31,2010,INDL,C,D,STD,USD,A,7372
138621,2000-12-31,2000,INDL,C,D,STD,USD,A,7372
138621,2001-12-31,2001,INDL,C,D,STD,USD,A,7372
138621,2002-12-31,2002,INDL,C,D,STD,USD,A,7372
138621,2003-12-31,2003,INDL,C,D,STD,USD,A,7372
138743,2000-12-31,2000,INDL,C,D,STD,USD,A,6798
138743,2001-12-31,2001,INDL,C,D,STD,USD,A,6798
138743,2002-12-31,2002,INDL,C,D,STD,USD,A,6798
138743,2003-12-31,2003,INDL,C,D,STD,USD,A,6798
138743,2004-12-31,2004,INDL,C,D,STD,USD,A,6798
138743,2005-12-31,2005,INDL,C,D,STD,USD,A,6798
138743,2006-12-31,2006,INDL,C,D,STD,USD,A,6798
138743,2007-12-31,2007,INDL,C,D,STD,USD,A,6798
138743,2008-12-31,2008,INDL,C,D,STD,USD,A,6798
138743,2009-12-31,2009,INDL,C,D,STD,USD,A,6798
138743,2010-12-31,2010,INDL,C,D,STD,USD,A,6798
138744,2001-03-31,2000,INDL,C,D,STD,USD,A,2836
138744,2002-03-31,2001,INDL,C,D,STD,USD,A,2836
138744,2003-03-31,2002,INDL,C,D,STD,USD,A,2836
138744,2004-03-31,2003,INDL,C,D,STD,USD,A,2836
138781,2000-12-31,2000,INDL,C,D,STD,USD,A,2836
138781,2001-12-31,2001,INDL,C,D,STD,USD,A,2836
138781,2002-12-31,2002,INDL,C,D,STD,USD,A,2836
138781,2003-12-31,2003,INDL,C,D,STD,USD,A,2836
138781,2004-12-31,2004,INDL,C,D,STD,USD,A,2836
138781,2005-12-31,2005,INDL,C,D,STD,USD,A,2836
138781,2006-12-31,2006,INDL,C,D,STD,USD,A,2836
138781,2007-12-31,2007,INDL,C,D,STD,USD,A,2836
138781,2008-12-31,2008,INDL,C,D,STD,USD,A,2836
138781,2009-12-31,2009,INDL,C,D,STD,USD,A,2836
138781,2010-12-31,2010,INDL,C,D,STD,USD,A,2836
138921,2000-12-31,2000,INDL,C,D,STD,USD,A,3576
138921,2001-12-31,2001,INDL,C,D,STD,USD,A,3576
138921,2002-12-31,2002,INDL,C,D,STD,USD,A,3576
138921,2003-12-31,2003,INDL,C,D,STD,USD,A,3576
138921,2004-12-31,2004,INDL,C,D,STD,USD,A,3576
138921,2005-12-31,2005,INDL,C,D,STD,USD,A,3576
138921,2006-12-31,2006,INDL,C,D,STD,USD,A,3576
138921,2007-12-31,2007,INDL,C,D,STD,USD,A,3576
138921,2008-12-31,2008,INDL,C,D,STD,USD,A,3576
139025,2002-12-31,2002,INDL,C,D,STD,USD,A,6020
139025,2003-12-31,2003,INDL,C,D,STD,USD,A,6020
139025,2004-12-31,2004,INDL,C,D,STD,USD,A,6020
139025,2005-12-31,2005,INDL,C,D,STD,USD,A,6020
139025,2006-12-31,2006,INDL,C,D,STD,USD,A,6020
139025,2007-12-31,2007,INDL,C,D,STD,USD,A,6020
139025,2008-12-31,2008,INDL,C,D,STD,USD,A,6020
139025,2009-12-31,2009,INDL,C,D,STD,USD,A,6020
139025,2010-12-31,2010,INDL,C,D,STD,USD,A,6020
139201,2000-12-31,2000,INDL,C,D,STD,USD,A,6726
139201,2001-12-31,2001,INDL,C,D,STD,USD,A,6726
139201,2002-12-31,2002,INDL,C,D,STD,USD,A,6726
139201,2003-12-31,2003,INDL,C,D,STD,USD,A,6726
139201,2004-12-31,2004,INDL,C,D,STD,USD,A,6726
139201,2005-12-31,2005,INDL,C,D,STD,USD,A,6726
139201,2006-12-31,2006,INDL,C,D,STD,USD,A,6726
139201,2007-12-31,2007,INDL,C,D,STD,USD,A,6726
139201,2008-12-31,2008,INDL,C,D,STD,USD,A,6726
139201,2009-12-31,2009,INDL,C,D,STD,USD,A,6726
139201,2010-12-31,2010,INDL,C,D,STD,USD,A,6726
139662,2001-09-30,2001,INDL,C,D,STD,USD,A,3663
139662,2002-09-30,2002,INDL,C,D,STD,USD,A,3663
139662,2003-09-30,2003,INDL,C,D,STD,USD,A,3663
139662,2004-09-30,2004,INDL,C,D,STD,USD,A,3663
139662,2005-09-30,2005,INDL,C,D,STD,USD,A,3663
139662,2006-09-30,2006,INDL,C,D,STD,USD,A,3663
139662,2007-09-30,2007,INDL,C,D,STD,USD,A,3663
139665,2000-12-31,2000,INDL,C,D,STD,USD,A,7323
139665,2001-12-31,2001,INDL,C,D,STD,USD,A,7323
139665,2002-12-31,2002,INDL,C,D,STD,USD,A,7323
139665,2003-12-31,2003,INDL,C,D,STD,USD,A,7323
139665,2004-12-31,2004,INDL,C,D,STD,USD,A,7323
139665,2005-12-31,2005,INDL,C,D,STD,USD,A,7323
139665,2006-12-31,2006,INDL,C,D,STD,USD,A,7323
139665,2007-12-31,2007,INDL,C,D,STD,USD,A,7323
139665,2008-12-31,2008,INDL,C,D,STD,USD,A,7323
139665,2009-12-31,2009,INDL,C,D,STD,USD,A,7323
139665,2010-12-31,2010,INDL,C,D,STD,USD,A,7323
139804,2000-12-31,2000,INDL,C,D,STD,USD,A,3672
139804,2001-12-31,2001,INDL,C,D,STD,USD,A,3672
139804,2002-12-31,2002,INDL,C,D,STD,USD,A,3672
139804,2003-12-31,2003,INDL,C,D,STD,USD,A,3672
139804,2004-12-31,2004,INDL,C,D,STD,USD,A,3672
139804,2005-12-31,2005,INDL,C,D,STD,USD,A,3672
139804,2006-12-31,2006,INDL,C,D,STD,USD,A,3672
139804,2007-12-31,2007,INDL,C,D,STD,USD,A,3672
139804,2008-12-31,2008,INDL,C,D,STD,USD,A,3672
139804,2009-12-31,2009,INDL,C,D,STD,USD,A,3672
139804,2010-12-31,2010,INDL,C,D,STD,USD,A,3672
140023,2001-12-31,2001,INDL,C,D,STD,USD,A,3841
140023,2002-12-31,2002,INDL,C,D,STD,USD,A,3841
140023,2003-12-31,2003,INDL,C,D,STD,USD,A,3841
140023,2004-12-31,2004,INDL,C,D,STD,USD,A,3841
140023,2005-12-31,2005,INDL,C,D,STD,USD,A,3841
140023,2006-12-31,2006,INDL,C,D,STD,USD,A,3841
140023,2007-12-31,2007,INDL,C,D,STD,USD,A,3841
140023,2008-12-31,2008,INDL,C,D,STD,USD,A,3841
140023,2009-12-31,2009,INDL,C,D,STD,USD,A,3841
140023,2010-12-31,2010,INDL,C,D,STD,USD,A,3841
140042,2000-12-31,2000,INDL,C,D,STD,USD,A,2835
140042,2001-12-31,2001,INDL,C,D,STD,USD,A,2835
140042,2002-12-31,2002,INDL,C,D,STD,USD,A,2835
140042,2003-12-31,2003,INDL,C,D,STD,USD,A,2835
140042,2004-12-31,2004,INDL,C,D,STD,USD,A,2835
140042,2005-12-31,2005,INDL,C,D,STD,USD,A,2835
140042,2006-12-31,2006,INDL,C,D,STD,USD,A,2835
140042,2007-12-31,2007,INDL,C,D,STD,USD,A,2835
140042,2010-12-31,2010,INDL,C,D,STD,USD,A,2835
140044,2000-12-31,2000,INDL,C,D,STD,USD,A,2834
140044,2001-12-31,2001,INDL,C,D,STD,USD,A,2834
140044,2002-12-31,2002,INDL,C,D,STD,USD,A,2834
140044,2003-12-31,2003,INDL,C,D,STD,USD,A,2834
140044,2004-12-31,2004,INDL,C,D,STD,USD,A,2834
140044,2005-12-31,2005,INDL,C,D,STD,USD,A,2834
140044,2006-12-31,2006,INDL,C,D,STD,USD,A,2834
140044,2007-12-31,2007,INDL,C,D,STD,USD,A,2834
140044,2008-12-31,2008,INDL,C,D,STD,USD,A,2834
140044,2009-12-31,2009,INDL,C,D,STD,USD,A,2834
140044,2010-12-31,2010,INDL,C,D,STD,USD,A,2834
140045,2001-12-31,2001,INDL,C,D,STD,USD,A,4581
140045,2002-12-31,2002,INDL,C,D,STD,USD,A,4581
140045,2003-12-31,2003,INDL,C,D,STD,USD,A,4581
140045,2004-12-31,2004,INDL,C,D,STD,USD,A,4581
140045,2005-12-31,2005,INDL,C,D,STD,USD,A,4581
140045,2006-12-31,2006,INDL,C,D,STD,USD,A,4581
140045,2007-12-31,2007,INDL,C,D,STD,USD,A,4581
140045,2008-12-31,2008,INDL,C,D,STD,USD,A,4581
140045,2009-12-31,2009,INDL,C,D,STD,USD,A,4581
140045,2010-12-31,2010,INDL,C,D,STD,USD,A,4581
140073,2000-12-31,2000,INDL,C,D,STD,USD,A,3845
140073,2001-12-31,2001,INDL,C,D,STD,USD,A,3845
140073,2002-12-31,2002,INDL,C,D,STD,USD,A,3845
140073,2003-12-31,2003,INDL,C,D,STD,USD,A,3845
140073,2004-12-31,2004,INDL,C,D,STD,USD,A,3845
140073,2005-12-31,2005,INDL,C,D,STD,USD,A,3845
140073,2006-12-31,2006,INDL,C,D,STD,USD,A,3845
140073,2007-12-31,2007,INDL,C,D,STD,USD,A,3845
140073,2008-12-31,2008,INDL,C,D,STD,USD,A,3845
140073,2009-12-31,2009,INDL,C,D,STD,USD,A,3845
140073,2010-12-31,2010,INDL,C,D,STD,USD,A,3845
140529,2001-12-31,2001,INDL,C,D,STD,USD,A,8742
140529,2002-12-31,2002,INDL,C,D,STD,USD,A,8742
140529,2003-12-31,2003,INDL,C,D,STD,USD,A,8742
140529,2004-12-31,2004,INDL,C,D,STD,USD,A,8742
140529,2005-12-31,2005,INDL,C,D,STD,USD,A,8742
140529,2006-12-31,2006,INDL,C,D,STD,USD,A,8742
140529,2007-12-31,2007,INDL,C,D,STD,USD,A,8742
140529,2008-12-31,2008,INDL,C,D,STD,USD,A,8742
140529,2009-12-31,2009,INDL,C,D,STD,USD,A,8742
140529,2010-12-31,2010,INDL,C,D,STD,USD,A,8742
140541,2001-06-30,2001,INDL,C,D,STD,USD,A,3100
140541,2002-06-30,2002,INDL,C,D,STD,USD,A,3100
140541,2003-06-30,2003,INDL,C,D,STD,USD,A,3100
140541,2004-06-30,2004,INDL,C,D,STD,USD,A,3100
140541,2005-06-30,2005,INDL,C,D,STD,USD,A,3100
140541,2006-06-30,2006,INDL,C,D,STD,USD,A,3100
140541,2007-06-30,2007,INDL,C,D,STD,USD,A,3100
140541,2008-06-30,2008,INDL,C,D,STD,USD,A,3100
140541,2009-06-30,2009,INDL,C,D,STD,USD,A,3100
140541,2010-06-30,2010,INDL,C,D,STD,USD,A,3100
140722,2000-12-31,2000,INDL,C,D,STD,USD,A,7389
140722,2001-12-31,2001,INDL,C,D,STD,USD,A,7389
140756,2000-12-31,2000,INDL,C,D,STD,USD,A,5500
140756,2001-12-31,2001,INDL,C,D,STD,USD,A,5500
140756,2002-12-31,2002,INDL,C,D,STD,USD,A,5500
140756,2003-12-31,2003,INDL,C,D,STD,USD,A,5500
140756,2004-12-31,2004,INDL,C,D,STD,USD,A,5500
140756,2005-12-31,2005,INDL,C,D,STD,USD,A,5500
140756,2006-12-31,2006,INDL,C,D,STD,USD,A,5500
140756,2007-12-31,2007,INDL,C,D,STD,USD,A,5500
140756,2008-12-31,2008,INDL,C,D,STD,USD,A,5500
140756,2009-12-31,2009,INDL,C,D,STD,USD,A,5500
140756,2010-12-31,2010,INDL,C,D,STD,USD,A,5500
140797,2000-12-31,2000,INDL,C,D,STD,USD,A,7372
140797,2001-12-31,2001,INDL,C,D,STD,USD,A,7372
140902,2003-12-31,2003,INDL,C,D,STD,USD,A,4812
140902,2004-12-31,2004,INDL,C,D,STD,USD,A,4812
140902,2005-12-31,2005,INDL,C,D,STD,USD,A,4812
140902,2006-12-31,2006,INDL,C,D,STD,USD,A,4812
140902,2007-12-31,2007,INDL,C,D,STD,USD,A,4812
140902,2008-12-31,2008,INDL,C,D,STD,USD,A,4812
140902,2009-12-31,2009,INDL,C,D,STD,USD,A,4812
140902,2010-12-31,2010,INDL,C,D,STD,USD,A,4812
140938,2003-12-31,2003,INDL,C,D,STD,USD,A,6020
140938,2004-12-31,2004,INDL,C,D,STD,USD,A,6020
140938,2005-12-31,2005,INDL,C,D,STD,USD,A,6020
140938,2006-12-31,2006,INDL,C,D,STD,USD,A,6020
140938,2007-12-31,2007,INDL,C,D,STD,USD,A,6020
140938,2008-12-31,2008,INDL,C,D,STD,USD,A,6020
140938,2009-12-31,2009,INDL,C,D,STD,USD,A,6020
140938,2010-12-31,2010,INDL,C,D,STD,USD,A,6020
140982,2009-12-31,2009,INDL,C,D,STD,USD,A,2860
140982,2010-12-31,2010,INDL,C,D,STD,USD,A,2860
141076,2000-12-31,2000,INDL,C,D,STD,USD,A,3823
141076,2001-12-31,2001,INDL,C,D,STD,USD,A,3823
141076,2002-12-31,2002,INDL,C,D,STD,USD,A,3823
141076,2003-12-31,2003,INDL,C,D,STD,USD,A,3823
141076,2004-12-31,2004,INDL,C,D,STD,USD,A,3823
141178,2000-12-31,2000,INDL,C,D,STD,USD,A,3661
141178,2001-12-31,2001,INDL,C,D,STD,USD,A,3661
141178,2002-12-31,2002,INDL,C,D,STD,USD,A,3661
141178,2003-12-31,2003,INDL,C,D,STD,USD,A,3661
141178,2004-12-31,2004,INDL,C,D,STD,USD,A,3661
141178,2005-12-31,2005,INDL,C,D,STD,USD,A,3661
141178,2006-12-31,2006,INDL,C,D,STD,USD,A,3661
141178,2007-12-31,2007,INDL,C,D,STD,USD,A,3661
141178,2008-12-31,2008,INDL,C,D,STD,USD,A,3661
141178,2009-12-31,2009,INDL,C,D,STD,USD,A,3661
141178,2010-12-31,2010,INDL,C,D,STD,USD,A,3661
141239,2000-12-31,2000,INDL,C,D,STD,USD,A,4899
141239,2001-12-31,2001,INDL,C,D,STD,USD,A,4899
141239,2002-12-31,2002,INDL,C,D,STD,USD,A,4899
141239,2003-12-31,2003,INDL,C,D,STD,USD,A,4899
141239,2004-12-31,2004,INDL,C,D,STD,USD,A,4899
141239,2005-12-31,2005,INDL,C,D,STD,USD,A,4899
141239,2006-12-31,2006,INDL,C,D,STD,USD,A,4899
141277,2001-12-31,2001,INDL,C,D,STD,USD,A,8731
141277,2002-12-31,2002,INDL,C,D,STD,USD,A,8731
141277,2003-12-31,2003,INDL,C,D,STD,USD,A,8731
141277,2004-12-31,2004,INDL,C,D,STD,USD,A,8731
141277,2005-12-31,2005,INDL,C,D,STD,USD,A,8731
141277,2006-12-31,2006,INDL,C,D,STD,USD,A,8731
141277,2007-12-31,2007,INDL,C,D,STD,USD,A,8731
141277,2008-12-31,2008,INDL,C,D,STD,USD,A,8731
141277,2009-12-31,2009,INDL,C,D,STD,USD,A,8731
141277,2010-12-31,2010,INDL,C,D,STD,USD,A,8731
141359,2001-05-31,2000,INDL,C,D,STD,USD,A,8742
141359,2002-05-31,2001,INDL,C,D,STD,USD,A,8742
141359,2003-05-31,2002,INDL,C,D,STD,USD,A,8742
141359,2004-05-31,2003,INDL,C,D,STD,USD,A,8742
141359,2005-05-31,2004,INDL,C,D,STD,USD,A,8742
141359,2006-05-31,2005,INDL,C,D,STD,USD,A,8742
141359,2007-05-31,2006,INDL,C,D,STD,USD,A,8742
141359,2008-05-31,2007,INDL,C,D,STD,USD,A,8742
141359,2009-05-31,2008,INDL,C,D,STD,USD,A,8742
141359,2010-05-31,2009,INDL,C,D,STD,USD,A,8742
141359,2011-05-31,2010,INDL,C,D,STD,USD,A,8742
141384,2001-12-31,2001,INDL,C,D,STD,USD,A,3843
141384,2002-12-31,2002,INDL,C,D,STD,USD,A,3843
141384,2003-12-31,2003,INDL,C,D,STD,USD,A,3843
141384,2004-12-31,2004,INDL,C,D,STD,USD,A,3843
141384,2005-12-31,2005,INDL,C,D,STD,USD,A,3843
141384,2006-12-31,2006,INDL,C,D,STD,USD,A,3843
141384,2007-12-31,2007,INDL,C,D,STD,USD,A,3843
141384,2008-12-31,2008,INDL,C,D,STD,USD,A,3843
141384,2009-12-31,2009,INDL,C,D,STD,USD,A,3843
141384,2010-12-31,2010,INDL,C,D,STD,USD,A,3843
141459,2000-12-31,2000,INDL,C,D,STD,USD,A,3812
141459,2001-12-31,2001,INDL,C,D,STD,USD,A,3812
141459,2002-12-31,2002,INDL,C,D,STD,USD,A,3812
141459,2003-12-31,2003,INDL,C,D,STD,USD,A,3812
141459,2004-12-31,2004,INDL,C,D,STD,USD,A,3812
141459,2005-12-31,2005,INDL,C,D,STD,USD,A,3812
141459,2006-12-31,2006,INDL,C,D,STD,USD,A,3812
141459,2007-12-31,2007,INDL,C,D,STD,USD,A,3812
141459,2008-12-31,2008,INDL,C,D,STD,USD,A,3812
141459,2009-12-31,2009,INDL,C,D,STD,USD,A,3812
141459,2010-12-31,2010,INDL,C,D,STD,USD,A,3812
141469,2000-12-31,2000,INDL,C,D,STD,USD,A,3826
141469,2001-12-31,2001,INDL,C,D,STD,USD,A,3826
141469,2002-12-31,2002,INDL,C,D,STD,USD,A,3826
141469,2003-12-31,2003,INDL,C,D,STD,USD,A,3826
141469,2004-12-31,2004,INDL,C,D,STD,USD,A,3826
141469,2005-12-31,2005,INDL,C,D,STD,USD,A,3826
141469,2006-12-31,2006,INDL,C,D,STD,USD,A,3826
141469,2007-12-31,2007,INDL,C,D,STD,USD,A,3826
141469,2008-12-31,2008,INDL,C,D,STD,USD,A,3826
141469,2009-12-31,2009,INDL,C,D,STD,USD,A,3826
141469,2010-12-31,2010,INDL,C,D,STD,USD,A,3826
141496,2004-12-31,2004,INDL,C,D,STD,USD,A,2836
141496,2005-12-31,2005,INDL,C,D,STD,USD,A,2836
141496,2006-12-31,2006,INDL,C,D,STD,USD,A,2836
141496,2007-12-31,2007,INDL,C,D,STD,USD,A,2836
141496,2008-12-31,2008,INDL,C,D,STD,USD,A,2836
141496,2009-12-31,2009,INDL,C,D,STD,USD,A,2836
141496,2010-12-31,2010,INDL,C,D,STD,USD,A,2836
141846,2004-12-31,2004,INDL,C,D,STD,USD,A,2836
141846,2005-12-31,2005,INDL,C,D,STD,USD,A,2836
141846,2006-12-31,2006,INDL,C,D,STD,USD,A,2836
141846,2007-12-31,2007,INDL,C,D,STD,USD,A,2836
141846,2008-12-31,2008,INDL,C,D,STD,USD,A,2836
141846,2009-12-31,2009,INDL,C,D,STD,USD,A,2836
141846,2010-12-31,2010,INDL,C,D,STD,USD,A,2836
141913,2001-05-31,2000,INDL,C,D,STD,USD,A,7374
141913,2002-05-31,2001,INDL,C,D,STD,USD,A,7374
141913,2003-05-31,2002,INDL,C,D,STD,USD,A,7374
141913,2004-05-31,2003,INDL,C,D,STD,USD,A,7374
141913,2005-05-31,2004,INDL,C,D,STD,USD,A,7374
141913,2006-05-31,2005,INDL,C,D,STD,USD,A,7374
141913,2007-05-31,2006,INDL,C,D,STD,USD,A,7374
141913,2008-05-31,2007,INDL,C,D,STD,USD,A,7374
141913,2009-05-31,2008,INDL,C,D,STD,USD,A,7374
141913,2010-05-31,2009,INDL,C,D,STD,USD,A,7374
141913,2011-05-31,2010,INDL,C,D,STD,USD,A,7374
142248,2001-12-31,2001,INDL,C,D,STD,USD,A,4812
142248,2002-12-31,2002,INDL,C,D,STD,USD,A,4812
142248,2003-12-31,2003,INDL,C,D,STD,USD,A,4812
142248,2004-12-31,2004,INDL,C,D,STD,USD,A,4812
142248,2005-12-31,2005,INDL,C,D,STD,USD,A,4812
142248,2006-12-31,2006,INDL,C,D,STD,USD,A,4812
142248,2007-12-31,2007,INDL,C,D,STD,USD,A,4812
142248,2008-12-31,2008,INDL,C,D,STD,USD,A,4812
142248,2009-12-31,2009,INDL,C,D,STD,USD,A,4812
142248,2010-12-31,2010,INDL,C,D,STD,USD,A,4812
142260,2001-12-31,2001,INDL,C,D,STD,USD,A,3533
142260,2002-12-31,2002,INDL,C,D,STD,USD,A,3533
142260,2003-12-31,2003,INDL,C,D,STD,USD,A,3533
142260,2004-12-31,2004,INDL,C,D,STD,USD,A,3533
142260,2005-12-31,2005,INDL,C,D,STD,USD,A,3533
142260,2006-12-31,2006,INDL,C,D,STD,USD,A,3533
142260,2007-12-31,2007,INDL,C,D,STD,USD,A,3533
142260,2008-12-31,2008,INDL,C,D,STD,USD,A,3533
142260,2009-12-31,2009,INDL,C,D,STD,USD,A,3533
142260,2010-12-31,2010,INDL,C,D,STD,USD,A,3533
142337,2008-12-31,2008,INDL,C,D,STD,USD,A,1311
142337,2009-12-31,2009,INDL,C,D,STD,USD,A,1311
142337,2010-12-31,2010,INDL,C,D,STD,USD,A,1311
142460,2001-12-31,2001,INDL,C,D,STD,USD,A,1220
142460,2002-12-31,2002,INDL,C,D,STD,USD,A,1220
142460,2003-12-31,2003,INDL,C,D,STD,USD,A,1220
142460,2004-12-31,2004,INDL,C,D,STD,USD,A,1220
142460,2005-12-31,2005,INDL,C,D,STD,USD,A,1220
142460,2006-12-31,2006,INDL,C,D,STD,USD,A,1220
142460,2007-12-31,2007,INDL,C,D,STD,USD,A,1220
142460,2008-12-31,2008,INDL,C,D,STD,USD,A,1220
142460,2009-12-31,2009,INDL,C,D,STD,USD,A,1220
142460,2010-12-31,2010,INDL,C,D,STD,USD,A,1220
142540,2001-12-31,2001,INDL,C,D,STD,USD,A,1311
142540,2002-12-31,2002,INDL,C,D,STD,USD,A,1311
142540,2003-12-31,2003,INDL,C,D,STD,USD,A,1311
142540,2004-12-31,2004,INDL,C,D,STD,USD,A,1311
142540,2005-12-31,2005,INDL,C,D,STD,USD,A,1311
142540,2006-12-31,2006,INDL,C,D,STD,USD,A,1311
142540,2007-12-31,2007,INDL,C,D,STD,USD,A,1311
142540,2008-12-31,2008,INDL,C,D,STD,USD,A,1311
142540,2009-12-31,2009,INDL,C,D,STD,USD,A,1311
142540,2010-12-31,2010,INDL,C,D,STD,USD,A,1311
142546,2001-12-31,2001,INDL,C,D,STD,USD,A,3730
142546,2002-12-31,2002,INDL,C,D,STD,USD,A,3730
142546,2003-12-31,2003,INDL,C,D,STD,USD,A,3730
142546,2004-12-31,2004,INDL,C,D,STD,USD,A,3730
142546,2005-12-31,2005,INDL,C,D,STD,USD,A,3730
142546,2006-12-31,2006,INDL,C,D,STD,USD,A,3730
142546,2007-12-31,2007,INDL,C,D,STD,USD,A,3730
142546,2008-12-31,2008,INDL,C,D,STD,USD,A,3730
142546,2009-12-31,2009,INDL,C,D,STD,USD,A,3730
